Time;CPU;%usr;%nice;%sys;%iowait;%irq;%soft;%steal;%guest;%gnice;%idle;l1cache
00:26:35;all;96.03;0.00;3.58;0.00;0.00;0.40;0.00;0.00;0.00;0.00;100
00:26:35;0;96.67;0.00;3.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:35;1;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:35;2;90.43;0.00;6.38;0.00;0.00;3.19;0.00;0.00;0.00;0.00;100
00:26:35;3;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:35;4;89.69;0.00;10.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:35;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:35;6;94.62;0.00;5.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:35;7;98.94;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:36;all;95.42;0.00;3.90;0.00;0.00;0.54;0.00;0.00;0.00;0.13;100
00:26:36;0;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:36;1;94.38;0.00;5.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:36;2;88.42;0.00;7.37;0.00;0.00;4.21;0.00;0.00;0.00;0.00;100
00:26:36;3;96.70;0.00;3.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:36;4;92.55;0.00;7.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:36;5;97.85;0.00;1.08;0.00;0.00;0.00;0.00;0.00;0.00;1.08;100
00:26:36;6;93.62;0.00;6.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:36;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:37;all;95.98;0.00;3.35;0.00;0.00;0.67;0.00;0.00;0.00;0.00;100
00:26:37;0;96.70;0.00;3.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:37;1;93.55;0.00;6.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:37;2;91.58;0.00;3.16;0.00;0.00;5.26;0.00;0.00;0.00;0.00;100
00:26:37;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:37;4;94.62;0.00;5.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:37;5;96.84;0.00;3.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:37;6;96.70;0.00;3.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:37;7;97.92;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:38;all;96.98;0.00;2.37;0.00;0.00;0.66;0.00;0.00;0.00;0.00;100
00:26:38;0;96.91;0.00;3.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:38;1;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:38;2;93.68;0.00;2.11;0.00;0.00;4.21;0.00;0.00;0.00;0.00;100
00:26:38;3;98.94;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:38;4;92.63;0.00;7.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:38;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:38;6;94.79;0.00;4.17;0.00;0.00;1.04;0.00;0.00;0.00;0.00;100
00:26:38;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:39;all;94.67;0.00;4.93;0.00;0.00;0.40;0.00;0.00;0.00;0.00;100
00:26:39;0;95.65;0.00;4.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:39;1;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:39;2;85.26;0.00;11.58;0.00;0.00;3.16;0.00;0.00;0.00;0.00;100
00:26:39;3;96.81;0.00;3.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:39;4;95.74;0.00;4.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:39;5;98.91;0.00;1.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:39;6;88.42;0.00;11.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:39;7;97.85;0.00;2.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:40;all;96.47;0.00;3.12;0.00;0.00;0.41;0.00;0.00;0.00;0.00;100
00:26:40;0;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:40;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:40;2;90.43;0.00;6.38;0.00;0.00;3.19;0.00;0.00;0.00;0.00;100
00:26:40;3;98.86;0.00;1.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:40;4;96.70;0.00;3.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:40;5;97.83;0.00;2.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:40;6;89.58;0.00;10.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:40;7;98.91;0.00;1.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:41;all;98.42;0.00;1.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:41;0;97.83;0.00;2.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:41;1;98.96;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:41;2;98.96;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:41;3;98.96;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:41;4;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:41;5;96.84;0.00;3.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:41;6;97.92;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:41;7;97.87;0.00;2.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:42;all;98.61;0.00;1.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:42;0;96.55;0.00;3.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:42;1;98.88;0.00;1.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:42;2;98.86;0.00;1.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:42;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:42;4;98.90;0.00;1.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:42;5;98.90;0.00;1.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:42;6;97.83;0.00;2.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:42;7;98.91;0.00;1.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:43;all;98.87;0.00;0.99;0.00;0.00;0.14;0.00;0.00;0.00;0.00;100
00:26:43;0;98.88;0.00;1.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:43;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:43;2;98.88;0.00;1.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:43;3;98.88;0.00;1.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:43;4;98.88;0.00;0.00;0.00;0.00;1.12;0.00;0.00;0.00;0.00;100
00:26:43;5;98.86;0.00;1.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:43;6;98.88;0.00;1.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:43;7;97.78;0.00;2.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:44;all;98.89;0.00;1.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:44;0;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:44;1;98.92;0.00;1.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:44;2;98.91;0.00;1.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:44;3;98.90;0.00;1.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:44;4;98.85;0.00;1.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:44;5;98.86;0.00;1.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:44;6;97.78;0.00;2.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:44;7;98.86;0.00;1.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:45;all;98.34;0.00;1.39;0.00;0.00;0.28;0.00;0.00;0.00;0.00;100
00:26:45;0;98.91;0.00;1.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:45;1;98.86;0.00;1.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:45;2;98.90;0.00;0.00;0.00;0.00;1.10;0.00;0.00;0.00;0.00;100
00:26:45;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:45;4;96.70;0.00;3.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:45;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:45;6;96.70;0.00;2.20;0.00;0.00;1.10;0.00;0.00;0.00;0.00;100
00:26:45;7;96.67;0.00;3.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:46;all;98.90;0.00;1.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:46;0;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:46;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:46;2;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:46;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:46;4;97.80;0.00;2.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:46;5;96.67;0.00;3.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:46;6;97.83;0.00;2.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:46;7;98.91;0.00;1.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:47;all;98.27;0.00;1.57;0.00;0.00;0.16;0.00;0.00;0.00;0.00;100
00:26:47;0;98.75;0.00;1.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:47;1;98.73;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:47;2;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:47;3;98.75;0.00;1.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:47;4;97.53;0.00;1.23;0.00;0.00;1.23;0.00;0.00;0.00;0.00;100
00:26:47;5;98.77;0.00;1.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:47;6;97.50;0.00;2.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:47;7;96.15;0.00;3.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:48;all;98.93;0.00;1.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:48;0;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:48;1;98.92;0.00;1.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:48;2;97.83;0.00;2.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:48;3;98.94;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:48;4;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:48;5;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:48;6;97.85;0.00;2.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:48;7;98.91;0.00;1.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:49;all;98.41;0.00;1.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:49;0;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:49;1;97.92;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:49;2;94.68;0.00;5.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:49;3;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:49;4;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:49;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:49;6;97.85;0.00;2.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:49;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:50;all;99.35;0.00;0.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:50;0;97.87;0.00;2.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:50;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:50;2;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:50;3;98.96;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:50;4;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:50;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:50;6;98.98;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:50;7;98.96;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:51;all;98.83;0.00;1.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:51;0;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:51;1;97.92;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:51;2;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:51;3;97.96;0.00;2.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:51;4;98.99;0.00;1.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:51;5;98.94;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:51;6;97.92;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:51;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:52;all;99.19;0.00;0.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:52;0;98.92;0.00;1.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:52;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:52;2;98.92;0.00;1.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:52;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:52;4;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:52;5;98.90;0.00;1.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:52;6;97.85;0.00;2.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:52;7;98.94;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:53;all;98.70;0.00;1.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:53;0;97.89;0.00;2.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:53;1;97.92;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:53;2;98.97;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:53;3;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:53;4;97.94;0.00;2.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:53;5;98.96;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:53;6;98.96;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:53;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:54;all;98.82;0.00;1.05;0.00;0.00;0.13;0.00;0.00;0.00;0.00;100
00:26:54;0;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:54;1;96.84;0.00;3.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:54;2;98.92;0.00;1.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:54;3;98.97;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.00;0.00;100
00:26:54;4;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:54;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:54;6;97.92;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:54;7;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:55;all;99.21;0.00;0.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:55;0;97.89;0.00;2.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:55;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:55;2;97.92;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:55;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:55;4;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:55;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:55;6;98.97;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:55;7;98.96;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:56;all;99.09;0.00;0.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:56;0;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:56;1;97.92;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:56;2;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:56;3;98.96;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:56;4;98.97;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:56;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:56;6;97.94;0.00;2.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:56;7;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:57;all;98.99;0.00;1.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:57;0;98.85;0.00;1.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:57;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:57;2;97.65;0.00;2.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:57;3;97.73;0.00;2.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:57;4;98.84;0.00;1.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:57;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:57;6;98.84;0.00;1.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:57;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:58;all;99.34;0.00;0.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:58;0;97.87;0.00;2.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:58;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:58;2;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:58;3;98.96;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:58;4;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:58;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:58;6;98.94;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:58;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:59;all;98.82;0.00;1.05;0.00;0.00;0.13;0.00;0.00;0.00;0.00;100
00:26:59;0;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:59;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:59;2;97.89;0.00;2.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:59;3;98.92;0.00;1.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:59;4;98.96;0.00;0.00;0.00;0.00;1.04;0.00;0.00;0.00;0.00;100
00:26:59;5;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:59;6;97.92;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:26:59;7;98.97;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:00;all;98.56;0.00;1.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:00;0;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:00;1;98.98;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:00;2;97.89;0.00;2.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:00;3;97.87;0.00;2.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:00;4;98.94;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:00;5;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:00;6;96.91;0.00;3.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:00;7;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:01;all;97.56;0.00;1.71;0.00;0.00;0.73;0.00;0.00;0.00;0.00;100
00:27:01;0;98.08;0.00;1.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:01;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:01;2;93.88;0.00;4.08;0.00;0.00;2.04;0.00;0.00;0.00;0.00;100
00:27:01;3;96.23;0.00;3.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:01;4;98.11;0.00;1.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:01;5;98.11;0.00;1.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100
00:27:01;6;97.96;0.00;0.00;0.00;0.00;2.04;0.00;0.00;0.00;0.00;100
00:27:01;7;98.04;0.00;0.00;0.00;0.00;1.96;0.00;0.00;0.00;0.00;100
00:27:02;all;81.79;0.00;1.56;0.00;0.00;0.13;0.00;0.00;0.00;16.51;200
00:27:02;0;67.35;0.00;3.06;0.00;0.00;0.00;0.00;0.00;0.00;29.59;200
00:27:02;1;78.72;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;20.21;200
00:27:02;2;97.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.11;200
00:27:02;3;67.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;32.99;200
00:27:02;4;86.60;0.00;3.09;0.00;0.00;1.03;0.00;0.00;0.00;9.28;200
00:27:02;5;93.75;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;5.21;200
